lp,0
0x00050C4A4f685F1045AdccBc63223b8983a2C01c,0.0005575015474410409
0x0011bA85Bb0191580248595607719b19B12952Bb,0.002128977977624111
0x003814A176D587C13c8efE04cBD7790418388C60,0.003238301243652719
0x004302fF315Df99e7a200D3f21Bf5b85f747daE9,0.0015197900433665847
0x007CB2D47f161620Cd6Ce46fACc1e2F6D5fd6bB9,3.6112375599574515
0x008C3dCD07774Eb427465DF3D01cE768e400decC,0.0002850937797811501
0x009B56330aE5ec5042B9ca46Ddb3043cC0D006F3,0.32384072524186835
0x009C69b6e6EFC580294339EAF4dB95D51ABB6CF1,0.0013202535651491505
0x00D7E1928171c4d5d19A668f92e9F7D1ce0A4b8D,0.0024523922122454125
0x00EE80c322D6e956D2629a73223605bBda946F2d,0.004366917939815179
0x01043868e5079cE26ba2694638B2282Ccae7BA53,0.0002174851047026689
0x0115D6fBaC68094082329d1A42E11EE23e359Dc6,0.0038305925791406073
0x011C36B33E6Dd9b7129D03917Fc0e42A2E1f3405,0.02770557949774908
0x01299D506F8Bbb51EB94f6912C96A0C61cE9d1C1,0.0013466651031898765
0x0159BD8912F93364D22B3c73888Ac5756AFc7F8e,3.678457074183013e-05
0x016df52048c4Cc63ed2cc042E82b306ee2eBE5e3,0.006764345785110702
0x0184184DCebddC6342887260a643B72947c2D7e3,0.0010651033599211367
0x01909c12E60BF3aF76071FEc7956842b90420D6C,0.0005267623285478874
0x01Eda16F6A6C3B051eCC63B0d93c8c3A27491dC2,0.0017846587072548495
0x01Fad37BdFE38768bA62b8b8F0c1A4f422D56cE3,0.0034498818770216442
0x01Fb26C0495024062DAdC06f13a7E58293ce28A9,3.0171156520294414e-11
0x01d104FFE610Ac60a22628C4558391d1CB55aA6c,0.012486977787286434
0x01d37C3c7B67872e8ecF5189AEd63e749fa80F41,0.0002300740192817796
0x01de494230b03989f9A2d8956FdFe5486D712eBF,0.0001713133992962508
0x01f9A987Cb6b27dcB88062A35fcf5ceCaC9aDa96,0.048373727652307436
0x0230aCbE82ce9aA6E6e9c53CEe1e8f2C07B42711,0.0015581307282911305
0x0266a885362e97D1858ce49C63ec2BBce2F6D0c4,0.009139715549612062
0x027DfA380503A2BBc4e4691a0ffc10f81E00536e,0.0003283636275316947
0x027FBae07b3C257BEcd1c97CB97723bD1079a734,0.00010904806315317489
0x029BA19Be86B43Acb091ecCaC2915c6f6eb66728,0.000706053332656265
0x02A6FAadc8fDacf8BF99951b3C6303EF19168149,0.03238328504977833
0x02C0D734EFdA6a689375933d8EeCC89Ed94687a2,0.05066675241859332
0x02C9150302e2365297A463Ab1ae2b63f75ABD782,1.6459958328212e-05
0x02b04FD27FB898e6FAce6Df1888f72906b5ba11C,0.0033686607749928146
0x03000A0ECB1898040c26CD418570cd480775f0dA,0.0001092452983619455
0x031d2Da6A39Dfe83C314dF7C2E7A74BFAD01773b,0.0006296561742717035
0x03332D04421a3e4efA4F40B7F8ab93B3253A37A3,0.0008075743347766534
0x0347A2ee64A19732F2b107923Abb8c406F46500c,0.00255374755531711
0x035ED71220695b039653848413714c071cb89fDe,0.01326772658334813
0x03C8060E6e38097EA6ABB22242F7E2280485c438,0.003148100866700754
0x03C8E9C2C745F77311f8720090b938b0478Ced67,4.151173125701542e-05
0x03F74dFA586Fe2F345793072440095DCf54de1Ed,0.0008924841827825143
0x03af9210539D78195e51AB8a615E9816eA15a60e,0.013492063530717862
0x03cB1582f03Bb7C909F766DFBd4830E1E4065A81,0.00023330398060920335
